"AROKATO";"nom";"idreg";"pays";"lat";"long";"Est-ouest";"Capitale";"hydrocarbures";"date creation";"typharris1963";"NMonopoleSnyder";"COAL-AREA";"COAL-ID";"COAL-NAME";"Coal01";"IDRAIL";"DIST-RAIL";"1959y";"1970y";"1979y";"1989y";"2002y";"2010y"
"AUA20102";"Barvinkove";"UKR22";"Ukraine";48.9;37.02;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13663;815.2839259;13.476;15.318;15.241;14.889;12.833;10.395
"AUA20108";"Izyoum";"UKR22";"Ukraine";49.21;37.26;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13303;2334.716267;37.595;51.603;60.516;64.334;55.866;52.821
"AUA05126";"Kramatorsk";"UKR06";"Ukraine";48.72;37.53;"O";0;0;;"3A1";;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13831;33.39414241;345.108;432.799;494.749;514.679;462.494;428.75
"AUA20110";"Koupyansk";"UKR22";"Ukraine";49.72;37.6;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12676;583.3934564;25.644;30.055;33.86;35.001;32.133;30.014
"AUA20202";"Kivsharivka";"UKR22";"Ukraine";49.62;37.7;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13219;983.7803933;;;13.691;23.772;20.327;19.611
"AUA05127";"Krasnii Liman";"UKR06";"Ukraine";48.98;37.82;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13495;1221.347486;28.911;30.383;31.755;31.192;27.811;22.697
"AUA05204";"Novgorodske";"UKR06";"Ukraine";48.33;37.83;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;14444;1172.587469;12.913;13.223;13.064;13.195;11.82;11.019
"AUA05103";"Artemivsk";"UKR06";"Ukraine";48.59;38.01;"O";0;0;;"3B2";;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13913;831.0472786;65.222;82.342;87.084;90.279;82.464;78.849
"AUA05144";"Siversk";"UKR06";"Ukraine";48.86;38.1;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13627;332.5076461;11.948;14.168;14.544;14.019;14.252;12.608
"AUA05147";"Soledar";"UKR06";"Ukraine";48.68;38.1;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13850;1614.555955;11.004;11.228;10.821;12.305;13.086;12.07
"AUA12131";"Svatove";"UKR14";"Ukraine";49.41;38.15;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13444;1345.066386;21.455;23.002;22.628;21.625;19.427;18.558
"AUA12115";"Kreminna";"UKR14";"Ukraine";49.05;38.22;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13444;1510.748605;25.938;25.463;25.525;27.686;24.171;21.017
"AUA05141";"Svitlodarsk";"UKR06";"Ukraine";48.4;38.22;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;14114;6015.614835;;;11.337;12.162;13.137;12.287
"AUA12126";"Popasna";"UKR14";"Ukraine";48.61;38.34;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13892;373.3237691;31.027;31.012;30.209;30.257;25.577;22.495
"AUA12110";"Zolote";"UKR14";"Ukraine";48.69;38.52;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13868;2951.865405;45.524;41.651;39.856;36.451;29.018;25.63
"AUA12123";"Pervomaisk";"UKR14";"Ukraine";48.63;38.56;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13910;744.3005948;43.671;45.779;44.525;51.025;42.674;39.105
"AUA02118";"Khmel nik";"UKR03";"Ukraine";49.55;27.97;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12832;919.4205333;13.288;18.49;23.793;29.702;27.852;28.076
"AUA02105";"Gnivan ";"UKR03";"Ukraine";49.1;28.33;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13320;47.13069045;;;;14.256;12.744;12.589
"AUA02103";"Vinnitsya";"UKR03";"Ukraine";49.23;28.48;"O";1;0;;"1B3";;137000000000;36;"Dneprovsky basin";1;13125;1691.451839;121.854;211.572;314.446;374.304;357.302;369.214
"AUA02108";"Kalinivka";"UKR03";"Ukraine";49.47;28.53;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12910;1644.980361;;;17.439;19.751;19.973;19.311
"AUA06103";"Berditchiv";"UKR07";"Ukraine";49.9;28.58;"O";0;0;;"3A2";;137000000000;36;"Dneprovsky basin";1;12377;256.0074317;53.206;71.475;80.171;91.629;86.885;79.6
"AUA06203";"Tchernyakhiv";"UKR07";"Ukraine";50.45;28.67;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;11634;46.86244313;;;10.378;10.378;10.438;10.06
"AUA06104";"Zhitomir";"UKR07";"Ukraine";50.25;28.67;"O";1;0;;"1B3";;137000000000;36;"Dneprovsky basin";1;11776;3011.396554;116.246;172.235;243.764;292.097;283.277;271.714
"AUA02109";"Kozyatin";"UKR03";"Ukraine";49.72;28.83;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12670;236.1473198;22.784;26.649;29.243;28.752;26.456;24.461
"AUA02113";"Nemiriv";"UKR03";"Ukraine";48.97;28.85;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13789;1804.747605;;;10.998;11.303;12.016;11.759
"AUA06106";"Korostishiv";"UKR07";"Ukraine";50.32;29.07;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;11581;711.0961742;16.96;21.153;24.42;28.046;25.985;25.817
"AUA02107";"Illintsi";"UKR03";"Ukraine";49.12;29.2;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13204;9022.947997;;;;10.563;11.175;11.286
"AUA06102";"Baranivka";"UKR07";"Ukraine";50.87;29.22;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;10835;6925.699458;;10.546;11.368;12.638;12.515;12.173
"AUA06107";"Malin";"UKR07";"Ukraine";50.77;29.23;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;10835;1567.1068;11.095;16.606;23.791;29.572;28.058;26.953
"AUA06111";"Radomishl";"UKR07";"Ukraine";50.5;29.23;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;11176;17242.51766;11.427;10.528;15.561;16.999;15.313;15.042
"AUA02115";"Pogrebische";"UKR03";"Ukraine";49.48;29.27;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12952;722.5215076;;11.003;11.396;11.705;10.703;10.08
"AUA02104";"Gaisin";"UKR03";"Ukraine";48.8;29.4;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13789;1802.017164;17.68;23.741;24.47;25.766;25.609;25.76
"AUA10121";"Tetiiv";"UKR12";"Ukraine";49.38;29.67;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13151;656.3885467;;10.368;12.575;14.605;14.795;13.292
"AUA10118";"Skvira";"UKR12";"Ukraine";49.73;29.67;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12317;24724.97074;12.781;15.972;19.252;19.273;18.049;17.054
"AUA10124";"Fastiv";"UKR12";"Ukraine";50.08;29.92;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12062;526.3648855;30.24;42.328;51.179;53.861;51.671;48.684
"AUA23113";"Khristinivka";"UKR25";"Ukraine";48.83;29.97;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13651;2059.248898;;11.881;12.878;13.332;11.593;10.913
"AUA23103";"Zhashkiv";"UKR25";"Ukraine";49.25;30.1;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13151;1074.91082;11.274;13.71;15.151;16.484;15.765;14.465
"AUA10102";"Bila Tserkva";"UKR12";"Ukraine";49.78;30.12;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12605;1918.743273;70.633;108.545;151.318;196.878;200.693;209.25
"AUA23112";"Ouman";"UKR25";"Ukraine";48.75;30.22;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13998;2516.02099;44.546;63.378;78.897;90.596;88.5;87.836
"AUA10122";"Ouzin";"UKR12";"Ukraine";49.98;30.38;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12303;12987.21734;12.255;15.577;10.312;16.469;13.095;12.258
"AUA10207";"Rokitne";"UKR12";"Ukraine";49.7;30.47;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12727;440.8078095;;;13.044;14.552;13.634;11.55
"AUA10120";"Tarascha";"UKR12";"Ukraine";49.57;30.5;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12737;9706.470463;11.368;12.058;13.38;14.34;13.337;11.73
"AUA23111";"Talne";"UKR25";"Ukraine";48.89;30.7;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13558;7.19688587;12.948;14.187;15.679;17.169;16.261;14.526
"AUA10112";"Kagarlik";"UKR12";"Ukraine";49.85;30.83;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12734;3408.529443;;11.449;13.202;14.065;13.726;13.655
"AUA14108";"Pervomaisk";"UKR16";"Ukraine";48.05;30.85;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14926;1390.421302;44.33;59.424;72.416;81.652;69.655;67.184
"AUA10103";"Bogouslav";"UKR12";"Ukraine";49.55;30.88;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12828;136.8536686;11.8;12.264;16.885;19.107;17.086;16.727
"AUA23104";"Zvenigorodka";"UKR25";"Ukraine";49.08;30.97;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13407;390.3591815;17.154;19.804;21.651;22.74;19.762;18.482
"AUA10113";"Mironivka";"UKR12";"Ukraine";49.65;30.98;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;12741;21.25662096;;12.095;14.434;15.973;13.266;12.006
"AUA23101";"Batoutine";"UKR25";"Ukraine";49.02;31.06;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13446;877.7033979;11.946;15.287;18.612;20.362;19.889;18.034
"AUA14110";"Youzhnooukrainsk";"UKR16";"Ukraine";47.82;31.18;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15375;7710.298974;;;;36.684;38.198;40.027
"AUA23108";"Kaorsoun-Shevtchenkivsk";"UKR25";"Ukraine";49.43;31.25;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13230;2188.770117;11.517;16.752;19.748;22.762;19.225;18.811
"AUA14102";"Voznesensk";"UKR16";"Ukraine";47.55;31.33;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15587;1354.21477;31.043;36.457;40.721;43.881;42.164;37.315
"AUA23116";"Shpola";"UKR25";"Ukraine";49;31.39;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13475;1357.072731;16.13;19.806;21.939;22.378;19.357;18.29
"AUA23102";"Gorodische";"UKR25";"Ukraine";49.28;31.45;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13230;1241.159173;16.089;16.269;16.976;17.109;15.546;14.585
"AUA11109";"Novooukrainka";"UKR13";"Ukraine";48.32;31.52;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14300;1665.308019;16.921;19.554;20.276;20.675;19.235;18.032
"AUA11106";"Mala Viska";"UKR13";"Ukraine";48.65;31.63;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14301;931.5818738;11.362;13.362;13.687;14.645;13.004;11.391
"AUA11108";"Novomirgorod";"UKR13";"Ukraine";48.78;31.65;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14301;2290.811537;12.189;12.684;14.08;16.349;13.104;11.746
"AUA14105";"Nova Odesa";"UKR16";"Ukraine";47.32;31.78;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15919;14061.04998;;12.362;13.7;14.883;13.987;12.52
"AUA23110";"Smila";"UKR25";"Ukraine";49.23;31.88;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13161;361.1386955;44.534;55.474;62.282;79.449;69.529;68.721
"AUA23106";"Kamyanka";"UKR25";"Ukraine";49.03;32.1;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13602;1218.323807;11.619;14.524;15.967;16.878;15.057;13.261
"AUA11101";"Bobrinets";"UKR13";"Ukraine";48.05;32.17;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14615;41173.18555;13.056;11.908;12.842;12.869;12.181;10.988
"AUA11105";"Kirovograd";"UKR13";"Ukraine";48.5;32.26;"O";1;0;;"1B3";;137000000000;36;"Dneprovsky basin";1;14300;1906.684708;134.33;188.795;236.652;269.803;252.936;236.097
"AUA14101";"Bashtanka";"UKR16";"Ukraine";47.4;32.45;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;16066;4668.562352;;;;12.873;13.073;12.654
"AUA14106";"Novii Boug";"UKR16";"Ukraine";47.68;32.5;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;16066;6052.738819;15.354;14.894;16.109;17.553;16.191;15.807
"AUA11104";"Znamyanka";"UKR13";"Ukraine";48.71;32.66;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13782;423.2231838;22.297;27.393;29.336;33.828;29.031;25.073
"AUA11103";"Dolinska";"UKR13";"Ukraine";48.12;32.77;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14709;375.4724324;14.156;13.927;13.713;19.23;18.686;19.099
"AUA11110";"Oleksandriya";"UKR13";"Ukraine";48.67;33.12;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13851;847.183949;50.683;69.416;82.059;102.611;92.642;83.419
"AUA11112";"Svitlovodsk";"UKR13";"Ukraine";49.08;33.25;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13297;1201.068211;13.254;34.269;47.166;55.591;50.001;47.64
"AUA04209";"Shiroke";"UKR05";"Ukraine";47.68;33.27;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15407;5618.655696;;10.62;11.356;11.722;11.258;10.284
"AUA04111";"Krivii Rig";"UKR05";"Ukraine";47.92;33.35;"O";0;0;;"3B1";;137000000000;36;"Dneprovsky basin";1;15029;1747.164348;431.185;625.945;696.304;758.216;705.866;670.397
"AUA16108";"Krementchouk";"UKR18";"Ukraine";49.07;33.42;"O";0;0;;"3A1";;137000000000;36;"Dneprovsky basin";1;13458;1100.183762;92.81;166.083;209.616;236.495;233.239;227.611
"AUA04107";"Zhovti Vodi";"UKR05";"Ukraine";48.34;33.51;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14257;2227.018319;32.406;40.334;51.653;61.69;52.95;48.427
"AUA16107";"Komsomolsk";"UKR18";"Ukraine";49.03;33.67;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;13414;2720.086358;;;14.555;37.909;51.762;51.959
"AUA04108";"Zelenodol sk";"UKR05";"Ukraine";47.6;33.68;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15971;933.9908582;;10.07;12.775;15.355;14.692;14.2
"AUA04121";"Pyatikhatki";"UKR05";"Ukraine";48.41;33.71;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14269;796.8776559;21.359;20.329;20.932;21.135;20.309;19.069
"AUA04101";"Apostolove";"UKR05";"Ukraine";47.67;33.73;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15363;1487.366453;12.397;17.351;17.319;18.093;16.269;14.584
"AUA04104";"Vil nogirsk";"UKR05";"Ukraine";48.48;34.02;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14091;463.1756601;;19.419;22.626;24.62;23.796;23.776
"AUA04115";"Ordzhnikidze";"UKR05";"Ukraine";47.67;34.05;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15409;1212.92112;17.523;38.381;39.037;45.806;44.499;42.061
"AUA04102";"Verkhivtseve";"UKR05";"Ukraine";48.48;34.25;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14089;1949.096379;15.975;12.843;11.695;11.246;10.086;10.083
"AUA04103";"Verkhnodniprovsk";"UKR05";"Ukraine";48.65;34.33;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14089;9900.423547;;13.394;20.065;22.708;16.944;16.943
"AUA04113";"Nikopol ";"UKR05";"Ukraine";47.57;34.4;"O";0;0;;"3B1";;137000000000;36;"Dneprovsky basin";1;15493;843.0024837;117.414;171.309;195.982;211.999;184.86;172.617
"AUA08108";"Kamyanka-Dniprovsk";"UKR09";"Ukraine";47.49;34.41;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15493;6072.530857;13.841;16.16;17.935;17.906;15.385;13.723
"AUA08106";"Energograd";"UKR09";"Ukraine";47.5;34.47;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15493;7859.284067;;;14.043;47.1;55.874;54.389
"AUA08201";"Vesele";"UKR09";"Ukraine";47.01;34.91;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;16072;2407.626424;;;10.599;12.29;10.975;10.004
"AUA04106";"Dniepropetrovsk";"UKR05";"Ukraine";48.45;34.98;"O";1;0;;"1B1";;137000000000;36;"Dneprovsky basin";1;14131;2135.133554;954.915;1222.508;1422.972;1577.99;1430.723;1356.913
"AUA08105";"Dniproroudne";"UKR09";"Ukraine";47.41;35.02;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;16009;4278.337017;;12.068;16.997;22.773;20.879;19.749
"AUA08107";"Zaporizhzha";"UKR09";"Ukraine";47.82;35.18;"O";1;0;;"1B1";;137000000000;36;"Dneprovsky basin";1;15178;563.1030034;451.137;657.89;780.745;883.909;814.473;780.733
"AUA08203";"Mikhailivka";"UKR09";"Ukraine";47.27;35.22;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15975;8559.594103;14.023;15.126;15.265;15.077;13.634;12.688
"AUA08102";"Vasilivka";"UKR09";"Ukraine";47.44;35.27;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15975;2790.278609;11.009;13.539;15.787;16.325;15.51;14.21
"AUA08109";"Melitopol";"UKR09";"Ukraine";46.84;35.37;"O";0;0;;"3A1";;137000000000;36;"Dneprovsky basin";1;16625;1021.348159;94.67;136.86;160.664;173.385;160.37;157.626
"AUA08103";"Vilnyansk";"UKR09";"Ukraine";47.94;35.43;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15036;1118.542449;;12.684;15.368;17.566;16.485;16.002
"AUA08205";"Yakimivka";"UKR09";"Ukraine";48.1;35.47;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14930;2939.514924;;10.24;11.509;13.034;12.742;12.042
"AUA04122";"Sinel nikove";"UKR05";"Ukraine";48.33;35.52;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14313;84.9936223;28.026;30.261;34.291;37.807;32.107;31.553
"AUA08114";"Tokmak";"UKR09";"Ukraine";47.25;35.71;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15993;3084.388781;28.575;36.201;42.178;45.112;35.977;33.655
"AUA08111";"Orikhiv";"UKR09";"Ukraine";47.57;35.79;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15564;1941.58289;12.945;16.804;19.366;21.253;17.793;15.654
"AUA04201";"Vacil kivka";"UKR05";"Ukraine";48.2;36.03;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;14724;32.30931666;14.133;11.135;11.918;12.764;12.066;11.878
"AUA04204";"Pokrovske";"UKR05";"Ukraine";47.98;36.23;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15563;2372.452487;;;10.169;12.08;11.678;10.515
"AUA08112";"Pologui";"UKR09";"Ukraine";47.48;36.25;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15563;174.3966407;16.49;20.048;22.873;25.336;21.98;20.34
"AUA08104";"Goulyaipole";"UKR09";"Ukraine";47.67;36.26;"O";0;0;;;;137000000000;36;"Dneprovsky basin";1;15563;6645.523578;17.22;16.236;17.053;19.198;16.946;14.713
"AKA06203";"Inderbor";"KAZ06";"Kazakhstan";48.55;51.78;"E";0;1;;;;196000000000;166;"Uralo-Kaspiysky basin";1;15890;134961.7287;;;;11.232;11.461;12.915
"AKA07101";"Arsai";"KAZ07";"Kazakhstan";51.17;52.99;"E";0;1;;;;196000000000;166;"Uralo-Kaspiysky basin";1;10162;705.3104376;;10.52;10.4;18.237;31.93;32.873
"AKA06204";"Makat";"KAZ06";"Kazakhstan";47.65;53.32;"E";0;1;;;;196000000000;166;"Uralo-Kaspiysky basin";1;15398;1956.614256;;;10.391;14.01;12.994;14.266
"AKA06102";"Koulsary";"KAZ06";"Kazakhstan";46.98;54.02;"E";0;1;;;;196000000000;166;"Uralo-Kaspiysky basin";1;16102;1370.029922;12.749;16.427;19.731;32.652;41.484;51.097
"AKA04201";"Shoubarkoudyk";"KAZ02";"Kazakhstan";49.14;56.49;"E";0;1;;;;196000000000;166;"Uralo-Kaspiysky basin";1;14357;79.36013339;;;11.129;12.217;10.963;11.199
"AKA04101";"Aktobe";"KAZ02";"Kazakhstan";50.3;57.18;"E";1;0;;"1B3";;196000000000;166;"Uralo-Kaspiysky basin";1;12918;1493.583053;96.68;149.914;190.569;253.532;251.085;345.687
"AKA04102";"Alga";"KAZ02";"Kazakhstan";49.9;57.34;"E";0;0;;;;196000000000;166;"Uralo-Kaspiysky basin";1;12918;1513.706317;11.748;14.221;16.42;17.91;15.925;19.705
"AKA04105";"Kandyagash";"KAZ02";"Kazakhstan";49.47;57.42;"E";0;0;;;;196000000000;166;"Uralo-Kaspiysky basin";1;12917;665.2148132;;;11.047;26.691;25.961;29.169
"AR52229551";"Lyoubinskii";"RUS45";"Russie";55.15;72.7;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4965;1496.594873;;;;10.881;10.588;10.228
"AR52253551";"Tavritcheskoe";"RUS45";"Russie";54.58;73.63;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;5982;2064.02361;;;;12.261;13.222;13.141
"AR52203551";"Bolsheretche";"RUS45";"Russie";56.1;74.62;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4973;108974.5357;;;;12.477;12.361;11.271
"AR52258551";"Tcherlak";"RUS45";"Russie";54.15;74.8;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;5982;15371.19047;11.645;11.131;11.236;11.84;12.269;10.978
"AR52234551";"Mouromtsevo";"RUS45";"Russie";56.37;75.25;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4973;129241.5458;;;;11.452;11.283;10.776
"AR01205551";"Blagoveschenka";"RUS02";"Russie";52.83;79.87;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;7416;1791.349886;;15.695;18.876;13.6;12.416;11.626
"AR50223551";"Kotchenevo";"RUS44";"Russie";55.02;82.2;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;5016;1582.791541;;12.058;13.079;15.048;16.51;16.374
"AR50221551";"Kolyvan";"RUS44";"Russie";55.31;82.73;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4924;12694.59576;;;;10.589;10.947;11.842
"AR01403";"alejsk";"RUS02";"Russie";52.5;82.78333333;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;7839;2480.039644;29;32.5;31.3;30.3;28.551;29.512
"AR01401689";"Youzhnyi";"RUS02";"Russie";53.25;83.69;"E";0;0;;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;7839;1929.152425;;16.35;21.421;23.644;19.669;19.231
"AR01401";"Barnaoul";"RUS02";"Russie";53.36666667;83.75;"E";1;0;;"1B2";;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;6837;1484.374963;344.438;500.098;596.582;672.493;679.307;682.529
"AKA09105";"Karazhal";"KAZ09";"Kazakhstan";0;0;"E";0;;;;;;;;;;;12.339;17.702;15.189;16.135;11.417;10.027
"AKA16109";"Serebryansk";"KAZ16";"Kazakhstan";0;0;"E";0;;;;;;;;;;;16.536;13.48;13.637;14.079;11.218;10.129
"AKA05203";"Karkaly";"KAZ04";"Kazakhstan";0;0;"E";0;;;;;;;;;;;;10.392;13.767;16.468;18.178;20.114
"ABE02117";"Malaryta";"BEL00";"Belarus";51.78;24.08;"O";0;;;;;;;;;;;;;;;11.5;11.725
"AUA03104";"Kamin -Kashirskii";"UKR04";"Ukraine";51.63;24.97;"O";0;;;;;;;;;;;;;;;10.868;11.661
"AUA03201";"Manevitchi";"UKR04";"Ukraine";51.28;25.53;"O";0;;;;;;;;;;;;;;;10.267;10.41
"ABE07123";"Fanipal";"BEL00";"Belarus";53.75;27.33;"O";0;;;;;;;;;;;;;;;11.119;12.837
"ABE07111";"Lagoisk";"BEL00";"Belarus";54.21;27.85;"O";0;;;;;;;;;;;;;;;;10.987
"ABE04201";"Leltchytsy";"BEL00";"Belarus";51.78;28.33;"O";0;;;;;;;;;;;;;;;;10.68
"AR41215558";"Roschino";"RUS35";"Russie";60.25;29.61;"O";0;;;;;;;;;;;;;;;;13.449
"AUA15118";"Teprodar";"UKR17";"Ukraine";46.5;30.33;"O";0;;;;;;;;;;;;;;;;10.028
"AR412255540";"Mga";"RUS35";"Russie";59.75;31.07;"O";0;;;;;;;;;;;;;;;;10.227
"AR47533";"zaozjorsk";"RUS41";"Russie";69.4;32.45;"O";0;;;;;;;;;;;;;;;12.687;11.206
"AR28553";"Ozernyi";"RUS74";"Russie";57.9;33.65;"O";0;;;;;;;;;;;;;;;10.689;10.872
"AUA04117";"Pereschepine";"UKR05";"Ukraine";49.02;35.37;"O";0;;;;;;;;;;;;;10.723;10.427;10.053;10.338
"AUA01205";"Oktryabreske";"UKR01";"Ukraine";45.36;36.37;"O";0;;;;;;;;;;;;;;;10.945;11.426
"AR46238568000";"Selyatino";"RUS40";"Russie";55.52;36.97;"O";0;;;;;;;;;;;;;;;13.062;12.637
"AR46241552000";"Bolshie Vyazemy";"RUS40";"Russie";55.63;36.98;"O";0;;;;;;;;;;;;;;;;12.649
"AR46252553000";"Andreevka";"RUS40";"Russie";55.98;37.13;"O";0;;;;;;;;;;;;;;;;10.017
"AR46573000000";"Vlasikha";"RUS40";"Russie";55.68;37.19;"O";0;;;;;;;;;;;;;;;;26.339
"AR46208563000";"Nekrasovskii";"RUS40";"Russie";56.07;37.5;"O";0;;;;;;;;;;;;;;;;10.28
"AR46231570";"Oktryabrskii";"RUS40";"Russie";55.23;37.53;"O";0;;;;;;;;;;;;;;;10.135;13.199
"AR46253558";"Mikhnevo";"RUS40";"Russie";55.13;37.95;"O";0;;;;;;;;;;;;;;;10.831;11.286
"AR17205552";"Balakirevo";"RUS75";"Russie";56.5;38.85;"O";0;;;;;;;;;;;;;;;;10.083
"AR14250551";"Rovenki";"RUS08";"Russie";49.92;38.89;"O";0;;;;;;;;;;;;;;;;10.264
"AR56203551000";"Bashmakovo";"RUS51";"Russie";53.21;43.04;"O";0;;;;;;;;;;;;;;;;10.425
"AAR04102";"Metsamor";"ARM00";"Armenie";40.14;44.12;"O";0;;;;;;;;;;;;;;11.959;10.968;10.4
"AAR06106";"Stepanavan";"ARM00";"Armenie";41.01;44.39;"O";0;;;;;;;;;;;;13.453;16.494;16.387;16.249;15.8
"AGE10101";"Bolnisi";"GEO00";"Georgie";41.45;44.54;"O";0;;;;;;;;;;;12.42;11.504;12.442;15.047;12.809;11.6
